ID;Parent_ID;Tipo_Organo
3404;3403;SEGURIDAD CIUDADANA
3405;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3406;3405;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3407;3406;SEGURIDAD CIUDADANA
3408;3407;SEGURIDAD CIUDADANA
3409;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3410;3409;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3411;3410;SEGURIDAD CIUDADANA
3412;3411;SEGURIDAD CIUDADANA
3413;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3414;3413;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3415;3414;SEGURIDAD CIUDADANA
3416;3415;SEGURIDAD CIUDADANA
3417;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3418;3417;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3419;3418;SEGURIDAD CIUDADANA
3420;3419;SEGURIDAD CIUDADANA
3421;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3422;3421;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3423;3422;SEGURIDAD CIUDADANA
3424;3423;SEGURIDAD CIUDADANA
3425;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3426;3425;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3427;3426;SEGURIDAD CIUDADANA
3428;3427;SEGURIDAD CIUDADANA
3429;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3430;3429;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3431;3430;SEGURIDAD CIUDADANA
3432;3431;SEGURIDAD CIUDADANA
3433;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3434;3433;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3435;3434;SEGURIDAD CIUDADANA
3436;3435;SEGURIDAD CIUDADANA
3437;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3438;3437;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3439;3438;SEGURIDAD CIUDADANA
3440;3439;SEGURIDAD CIUDADANA
3441;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3442;3441;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3443;3442;SEGURIDAD CIUDADANA
3444;3443;SEGURIDAD CIUDADANA
3445;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3446;3445;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
3447;3446;SEGURIDAD CIUDADANA
3448;3447;SEGURIDAD CIUDADANA
3449;999999;ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO
3450;3449;DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO
3451;3450;SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO
3452;3451;DEPARTAMENTO DE CULTURA Y FIESTAS
3453;999999;ALCALDIA PRESIDENCIA
3454;3453;ALCALDIA PRESIDENCIA
3455;3454;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3456;3455;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
3457;999999;ALCALDIA PRESIDENCIA
3458;3457;ALCALDIA PRESIDENCIA
3459;3458;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3460;3459;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ
3461;999999;ALCALDIA PRESIDENCIA
3462;3461;ALCALDIA PRESIDENCIA
3463;3462;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3464;3463;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3465;999999;ALCALDIA PRESIDENCIA
3466;3465;ALCALDIA PRESIDENCIA
3467;3466;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3468;3467;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3469;999999;ALCALDIA PRESIDENCIA
3470;3469;ALCALDIA PRESIDENCIA
3471;3470;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3472;3471;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3473;999999;ALCALDIA PRESIDENCIA
3474;3473;ALCALDIA PRESIDENCIA
3475;3474;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3476;3475;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3477;999999;ALCALDIA PRESIDENCIA
3478;3477;ALCALDIA PRESIDENCIA
3479;3478;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3480;3479;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3481;999999;ALCALDIA PRESIDENCIA
3482;3481;ALCALDIA PRESIDENCIA
3483;3482;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3484;3483;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3485;999999;ALCALDIA PRESIDENCIA
3486;3485;ALCALDIA PRESIDENCIA
3487;3486;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3488;3487;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3489;999999;ALCALDIA PRESIDENCIA
3490;3489;ALCALDIA PRESIDENCIA
3491;3490;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3492;3491;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3493;999999;ALCALDIA PRESIDENCIA
3494;3493;ALCALDIA PRESIDENCIA
3495;3494;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3496;3495;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
3497;999999;ALCALDIA PRESIDENCIA
3498;3497;ALCALDIA PRESIDENCIA
3499;3498;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3500;3499;DEPARTAMENTO DE SISTEMAS Y TELECOMUNICACIONES
3501;999999;ALCALDIA PRESIDENCIA
3502;3501;ALCALDIA PRESIDENCIA
3503;3502;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3504;3503;DEPARTAMENTO DE SISTEMAS Y TELECOMUNICACIONES
3505;999999;ALCALDIA PRESIDENCIA
3506;3505;ALCALDIA PRESIDENCIA
3507;3506;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3508;3507;DEPARTAMENTO DE SISTEMAS Y TELECOMUNICACIONES
3509;999999;ALCALDIA PRESIDENCIA
3510;3509;ALCALDIA PRESIDENCIA
3511;3510;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3512;3511;DEPARTAMENTO DE CARTOGRAFIA
3513;999999;ALCALDIA PRESIDENCIA
3514;3513;ALCALDIA PRESIDENCIA
3515;3514;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3516;3515;DEPARTAMENTO DE CARTOGRAFIA
3517;999999;ALCALDIA PRESIDENCIA
3518;3517;ALCALDIA PRESIDENCIA
3519;3518;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3520;3519;DEPARTAMENTO DE CARTOGRAFIA
3521;999999;ALCALDIA PRESIDENCIA
3522;3521;ALCALDIA PRESIDENCIA
3523;3522;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3524;3523;DEPARTAMENTO DE CARTOGRAFIA
3525;999999;ALCALDIA PRESIDENCIA
3526;3525;ALCALDIA PRESIDENCIA
3527;3526;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
3528;3527;DEPARTAMENTO DE CARTOGRAFIA
3529;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3530;3529;DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES
3531;3530;SERVICIO DE ACCIÓN SOCIAL Y MAYORES
3532;3531;SERVICIO DE ACCIÓN SOCIAL Y MAYORES
3533;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3534;3533;DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS
3535;3534;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA
3536;3535;DEPARTAMENTO DE IGUALDAD Y DIVERSIDAD
3537;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3538;3537;DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS
3539;3538;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA
3540;3539;JEFATURA DEPARTAMENTO DE JUVENTUD
3541;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3542;3541;DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS
3543;3542;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA
3544;3543;JEFATURA DEPARTAMENTO DE JUVENTUD
3545;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3546;3545;DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS
3547;3546;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA
3548;3547;JEFATURA DEPARTAMENTO DE JUVENTUD
3549;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3550;3549;DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS
3551;3550;SERVICIO DE PARTICIPACIÓN CIUDADANA, DISTRITOS Y VIVIENDA
3552;3551;UNIDAD DE ATENCIÓN SUR
3553;999999;ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS
3554;3553;DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS
3555;3554;SERVICIO DE PARTICIPACIÓN CIUDADANA, DISTRITOS Y VIVIENDA
3556;3555;DEPARTAMENTO DE PARTICIPACIÓN, COOPERACIÓN Y VOLUNTARIADO
3557;999999;ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO
3558;3557;DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO
3559;3558;SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO
3560;3559;DEPARTAMENTO DE CULTURA Y FIESTAS
3561;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3562;3561;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3563;3562;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3564;3563;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3565;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3566;3565;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
3567;3566;SERVICIO DE PATRIMONIO
3568;3567;SERVICIO DE PATRIMONIO
3569;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3570;3569;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
3571;3570;SERVICIO DE PATRIMONIO
3572;3571;DEPARTAMENTO DE PATRIMONIO
3573;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3574;3573;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
3575;3574;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
3576;3575;DEPARTAMENTO DE EDUCACIÓN
3577;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3578;3577;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
3579;3578;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
3580;3579;DEPARTAMENTO DE EDUCACIÓN
3581;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3582;3581;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
3583;3582;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
3584;3583;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
3585;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3586;3585;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
3587;3586;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
3588;3587;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
3589;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3590;3589;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
3591;3590;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
3592;3591;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
3593;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3594;3593;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
3595;3594;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
3596;3595;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
3597;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
3598;3597;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
3599;3598;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
3600;3599;DEPARTAMENTO DE PROMOCIÓN DEPORTIVA
3601;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3602;3601;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3603;3602;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3604;3603;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3605;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3606;3605;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3607;3606;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3608;3607;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3609;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3610;3609;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3611;3610;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3612;3611;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3613;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3614;3613;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3615;3614;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3616;3615;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3617;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3618;3617;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3619;3618;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3620;3619;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3621;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3622;3621;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3623;3622;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3624;3623;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3625;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3626;3625;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3627;3626;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3628;3627;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3629;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3630;3629;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3631;3630;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3632;3631;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3633;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3634;3633;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3635;3634;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3636;3635;DEPARTAMENTO DE URBANIZACIÓN
3637;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3638;3637;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3639;3638;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3640;3639;DEPARTAMENTO DE URBANIZACIÓN
3641;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3642;3641;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3643;3642;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3644;3643;DEPARTAMENTO DE URBANIZACIÓN
3645;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3646;3645;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3647;3646;SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO
3648;3647;DEPARTAMENTO DE URBANIZACIÓN
3649;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3650;3649;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3651;3650;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3652;3651;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3653;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3654;3653;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3655;3654;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3656;3655;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3657;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3658;3657;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3659;3658;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3660;3659;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3661;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3662;3661;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3663;3662;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3664;3663;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3665;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3666;3665;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3667;3666;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3668;3667;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3669;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3670;3669;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3671;3670;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3672;3671;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3673;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3674;3673;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3675;3674;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3676;3675;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3677;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3678;3677;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3679;3678;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3680;3679;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3681;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3682;3681;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3683;3682;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3684;3683;DEPARTAMENTO DE LICENCIAS Y REGISTRO
3685;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3686;3685;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3687;3686;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3688;3687;DEPARTAMENTO DE DISCIPLINA
3689;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3690;3689;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3691;3690;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3692;3691;DEPARTAMENTO DE DISCIPLINA
3693;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3694;3693;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3695;3694;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3696;3695;DEPARTAMENTO DE DISCIPLINA
3697;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3698;3697;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3699;3698;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3700;3699;DEPARTAMENTO DE ARQUITECTURA
3701;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
3702;3701;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
3703;3702;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
3704;3703;DEPARTAMENTO DE ARQUITECTURA
