"areaGobierno","delegacion","servicio","departamento","nivelPuesto","zz","nombrePuesto","tipoPuesto","tipoPersonal","formaProvision","adscripciongrupos","adcripcionescalas","nivelComplementoDestino","complementoEspecificoEuros","observaciones","requisitos","situacion"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","JEFE/A DE UNIDAD DE GESTIÓN INTERNAINFRAESTRUCTURA","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","DEPARTAMENTO DE INSTALACIONES Y SERVICIOS","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","DEPARTAMENTO DE INSTALACIONES Y SERVICIOS","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","DEPARTAMENTO DE INSTALACIONES Y SERVICIOS","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","DEPARTAMENTO DE INSTALACIONES Y SERVICIOS","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","DEPARTAMENTO DE INSTALACIONES Y SERVICIOS","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES","DEPARTAMENTO DE INSTALACIONES Y SERVICIOS","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS","DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES","SU","SU020","ENCARGADO/A SUBALTERNOS","S","F/L","C","E","A.E.",14275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS","DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS","DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS","DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE GESTIÓN DE MEDIO AMBIENTE","SERVICIO DE GESTIÓN DE MEDIO AMBIENTE","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE GESTIÓN DE MEDIO AMBIENTE","SERVICIO DE GESTIÓN DE MEDIO AMBIENTE","AU","AU015","OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)","NS","F/L","C","C2","A.G.",16275,10908,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE","SERVICIO DE GESTIÓN DE MEDIO AMBIENTE","SERVICIO DE GESTIÓN DE MEDIO AMBIENTE","SU","SU020","ENCARGADO/A SUBALTERNOS","S","F/L","C","E","A.E.",14275,10908,"AERL","TA0",
